wb_id,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,gene_names,gene_name,score,human_symbol
WBGene00003253,1.29942373205782e-268,0.0461995217536438,0.048,0.008,2.40068534497682e-264,Interneuron,WBGene00003253,mig-22,WBGene00003253,0.04,CHPF2
WBGene00015263,3.80519619060733e-267,0.0911913205737003,0.112,0.043,7.03009996214704e-263,Interneuron,WBGene00015263,B0563.6,WBGene00015263,0.069,CCKBR
WBGene00004773,4.16007291746673e-267,0.0682541286054617,0.096,0.033,7.68573471501978e-263,Interneuron,WBGene00004773,sem-4,WBGene00004773,0.063,SALL3
WBGene00001959,1.30436338306889e-265,0.037473564297158,0.028,0.001,2.40981135021978e-261,Interneuron,WBGene00001959,hlh-15,WBGene00001959,0.027,NHLH1
WBGene00043983,1.24395864744544e-264,0.0531387890969994,0.064,0.016,2.29821360115545e-260,Interneuron,WBGene00043983,C39D10.11,WBGene00043983,0.048,
WBGene00044411,1.17751197653227e-260,0.0735775840489139,0.095,0.033,2.17545337664338e-256,Interneuron,WBGene00044411,R12B2.8,WBGene00044411,0.062,
WBGene00020887,1.38006138639859e-259,0.057004244972733,0.029,0.001,2.5496634113714e-255,Interneuron,WBGene00020887,hic-1,WBGene00020887,0.028,
WBGene00020143,3.35140704303012e-258,0.0352447529770669,0.036,0.003,6.19172451199814e-254,Interneuron,WBGene00020143,T01C8.2,WBGene00020143,0.033,
WBGene00020964,1.25139585211353e-257,0.0371020183896872,0.039,0.005,2.31195383677974e-253,Interneuron,WBGene00020964,polq-1,WBGene00020964,0.034,POLQ
WBGene00019623,4.7173312646634e-257,0.121166253890662,0.122,0.051,8.71526951146564e-253,Interneuron,WBGene00019623,K10C9.1,WBGene00019623,0.071,
WBGene00194692,8.08102719189161e-255,0.264758322960673,0.155,0.075,1.49296977370198e-250,Interneuron,WBGene00194692,T02C12.5,WBGene00194692,0.08,
WBGene00000524,2.48514087272804e-254,0.0888561037367242,0.106,0.041,4.59129776236506e-250,Interneuron,WBGene00000524,clc-3,WBGene00000524,0.065,
WBGene00016933,3.40366821373854e-252,0.0380352235709817,0.042,0.006,6.28827702488196e-248,Interneuron,WBGene00016933,C54G7.1,WBGene00016933,0.036,
WBGene00021320,7.20528326981535e-252,0.0528324676170039,0.048,0.009,1.33117608409839e-247,Interneuron,WBGene00021320,Y34B4A.4,WBGene00021320,0.039,RAPGEF1
WBGene00004424,1.19823394087708e-251,0.149313891184721,0.868,0.825,2.21373720577041e-247,Interneuron,WBGene00004424,rpl-12,WBGene00004424,0.043,RPL12
WBGene00003377,1.12233240209843e-247,0.0540318551916728,0.046,0.008,2.07350911287684e-243,Interneuron,WBGene00003377,mls-2,WBGene00003377,0.038,HMX1
WBGene00019861,4.09518796424235e-247,0.0760736821396428,0.028,0.001,7.56585976393773e-243,Interneuron,WBGene00019861,R04A9.1,WBGene00019861,0.027,
WBGene00013926,3.11261064054284e-244,0.0340876643802855,0.031,0.002,5.7505481584029e-240,Interneuron,WBGene00013926,nep-1,WBGene00013926,0.029,ECE1
WBGene00195166,3.39889186553152e-244,0.0605462867029459,0.046,0.008,6.27945272156949e-240,Interneuron,WBGene00195166,W05B10.6,WBGene00195166,0.038,
WBGene00019496,8.38182194553794e-244,0.0342765417293367,0.032,0.002,1.54854160443814e-239,Interneuron,WBGene00019496,frpr-14,WBGene00019496,0.03,
WBGene00019224,1.88495806173284e-243,0.0444420201489543,0.05,0.01,3.48246001905143e-239,Interneuron,WBGene00019224,gnrr-5,WBGene00019224,0.04,AVPR1A
WBGene00013882,7.25726618329479e-243,0.196479792943904,0.442,0.31,1.34077992736371e-238,Interneuron,WBGene00013882,msa-1,WBGene00013882,0.132,
WBGene00003375,2.32153969319154e-241,0.0282380111288907,0.028,0.001,4.28904458317137e-237,Interneuron,WBGene00003375,mlp-1,WBGene00003375,0.027,CSRP1
WBGene00009730,2.81105514077634e-241,0.0322733106434542,0.03,0.002,5.19342437258429e-237,Interneuron,WBGene00009730,myo-6,WBGene00009730,0.028,MYH7
WBGene00003909,5.59540108480644e-240,0.0339585556621808,0.034,0.003,1.03375035041799e-235,Interneuron,WBGene00003909,pag-3,WBGene00003909,0.031,GFI1
WBGene00019329,1.81952837653101e-239,0.0286322268397987,0.027,0.001,3.36157867564104e-235,Interneuron,WBGene00019329,ceeh-1,WBGene00019329,0.026,EPHX4
WBGene00018089,3.72924701089152e-239,0.066096318027589,0.083,0.027,6.88978385262207e-235,Interneuron,WBGene00018089,F36D4.4,WBGene00018089,0.056,
WBGene00016903,8.61470484287333e-238,0.0490161796675594,0.062,0.016,1.59156671972085e-233,Interneuron,WBGene00016903,marc-4,WBGene00016903,0.046,March1
WBGene00235325,1.03572065991853e-236,0.0491137394730787,0.051,0.01,1.91349391919949e-232,Interneuron,WBGene00235325,C08D8.7,WBGene00235325,0.041,
WBGene00014171,1.02864252053907e-233,0.0843729271468075,0.118,0.051,1.90041705669593e-229,Interneuron,WBGene00014171,nep-26,WBGene00014171,0.067,ECE1
WBGene00020811,6.76674450162249e-233,0.0267856708047418,0.025,0.001,1.25015604667476e-228,Interneuron,WBGene00020811,T25G12.3,WBGene00020811,0.024,
WBGene00019360,1.10218188904527e-232,0.0487719502657529,0.051,0.011,2.03628104001114e-228,Interneuron,WBGene00019360,neto-1,WBGene00019360,0.04,NETO2
WBGene00219689,1.45634210609908e-231,0.0279052159052987,0.023,0,2.69059204101805e-227,Interneuron,WBGene00219689,linc-41,WBGene00219689,0.023,
WBGene00008002,3.71239556328551e-231,0.0821615391912571,0.095,0.035,6.85865080316997e-227,Interneuron,WBGene00008002,nlp-48,WBGene00008002,0.06,
WBGene00017661,3.68352959619757e-229,0.0885770506173155,0.059,0.015,6.80532092897501e-225,Interneuron,WBGene00017661,frpr-6,WBGene00017661,0.044,NMUR2
WBGene00014989,8.96345540018841e-227,0.0394811123096351,0.036,0.005,1.65599838518481e-222,Interneuron,WBGene00014989,best-23,WBGene00014989,0.031,BEST2
WBGene00019228,1.90982097525222e-224,0.0542048550388684,0.028,0.002,3.52839425177848e-220,Interneuron,WBGene00019228,H23L24.1,WBGene00019228,0.026,
WBGene00003902,2.09303740427379e-223,0.130430193339124,0.764,0.676,3.86688660439583e-219,Interneuron,WBGene00003902,pab-1,WBGene00003902,0.088,PABPC3
WBGene00018846,2.34879234806301e-223,0.17463862629329,0.591,0.507,4.33939386304641e-219,Interneuron,WBGene00018846,eef-1B.1,WBGene00018846,0.084,EEF1B2
WBGene00304808,2.53062065736997e-223,0.0455151134821798,0.036,0.005,4.67532166449102e-219,Interneuron,WBGene00304808,F47E1.20,WBGene00304808,0.031,
WBGene00045248,1.96560529229766e-222,0.0731785218455311,0.093,0.036,3.63145577751992e-218,Interneuron,WBGene00045248,ZK180.7,WBGene00045248,0.057,
WBGene00017208,8.03947015497607e-221,0.0227690449380712,0.022,0,1.48529211113183e-216,Interneuron,WBGene00017208,fbxb-35,WBGene00017208,0.022,
WBGene00018518,5.90432557454369e-219,0.0555540191351553,0.065,0.019,1.09082414989695e-214,Interneuron,WBGene00018518,F46H5.2,WBGene00018518,0.046,
WBGene00020319,3.00427250805311e-218,0.0276151366490163,0.028,0.002,5.55039345862812e-214,Interneuron,WBGene00020319,npr-31,WBGene00020319,0.026,OPRL1
WBGene00001453,6.86065323419456e-218,0.0700917131140452,0.061,0.017,1.26750568501745e-213,Interneuron,WBGene00001453,flp-10,WBGene00001453,0.044,
WBGene00012452,8.71782312356521e-218,0.063187787572311,0.076,0.026,1.61061782207867e-213,Interneuron,WBGene00012452,Y17D7B.4,WBGene00012452,0.05,
WBGene00020556,1.27498151124461e-217,0.0732652930341958,0.125,0.057,2.35552834202441e-213,Interneuron,WBGene00020556,pamn-1,WBGene00020556,0.068,PAM
WBGene00018603,3.57934923463518e-217,0.0440034696539894,0.048,0.01,6.6128477109885e-213,Interneuron,WBGene00018603,F48E3.2,WBGene00018603,0.038,SLC2A1
WBGene00006439,3.06607935431322e-216,0.122691290244588,0.868,0.822,5.66458160709367e-212,Interneuron,WBGene00006439,ant-1.1,WBGene00006439,0.046,SLC25A5
WBGene00019160,3.41448229676562e-216,0.244648978098511,0.091,0.035,6.30825604327448e-212,Interneuron,WBGene00019160,nlp-49,WBGene00019160,0.056,
WBGene00017906,2.05609896163916e-215,0.0375334284872138,0.03,0.003,3.79864283162835e-211,Interneuron,WBGene00017906,F28F9.2,WBGene00017906,0.027,
WBGene00005025,2.34384801903711e-215,0.0460081177969301,0.054,0.014,4.33025921517105e-211,Interneuron,WBGene00005025,sqv-7,WBGene00005025,0.04,SLC35D2
WBGene00017983,8.93247488177374e-214,0.0543733171946278,0.067,0.021,1.6502747344077e-209,Interneuron,WBGene00017983,F32D1.3,WBGene00017983,0.046,TMTC2
WBGene00003751,1.0463207796135e-213,0.142001796241903,0.226,0.133,1.93307764033593e-209,Interneuron,WBGene00003751,nlp-13,WBGene00003751,0.093,
WBGene00001395,2.01216660584499e-213,0.0267508407317107,0.028,0.002,3.71747780429861e-209,Interneuron,WBGene00001395,fat-3,WBGene00001395,0.026,FADS1
WBGene00017610,2.79324411968678e-213,0.0307312991862963,0.031,0.003,5.16051851112132e-209,Interneuron,WBGene00017610,,WBGene00017610,0.028,RRM2B
WBGene00009949,4.89728484016735e-212,0.0463054705609008,0.061,0.017,9.04773374220917e-208,Interneuron,WBGene00009949,F53A2.1,WBGene00009949,0.044,
WBGene00021984,1.26062719015913e-210,0.0280565880486812,0.023,0.001,2.32900873381898e-206,Interneuron,WBGene00021984,Y59C2A.1,WBGene00021984,0.022,CPA4
WBGene00022744,2.7903425606313e-210,0.0448061498465439,0.042,0.008,5.15515788076633e-206,Interneuron,WBGene00022744,ZK470.1,WBGene00022744,0.034,MPV17L2
WBGene00003752,3.11354203164957e-210,0.154856594530737,0.134,0.067,5.75226890347258e-206,Interneuron,WBGene00003752,nlp-14,WBGene00003752,0.067,
WBGene00012275,1.42991523655768e-209,0.0452787923385631,0.047,0.011,2.64176839954032e-205,Interneuron,WBGene00012275,npr-14,WBGene00012275,0.036,HCRTR2
WBGene00008432,3.9369812082755e-209,0.0543930052367421,0.059,0.017,7.27357278228898e-205,Interneuron,WBGene00008432,D2085.7,WBGene00008432,0.042,
WBGene00009880,3.95298097696728e-209,0.0858223217171462,0.178,0.097,7.30313235494705e-205,Interneuron,WBGene00009880,F49C12.11,WBGene00009880,0.081,
WBGene00010317,4.55295448579098e-207,0.0682259400738236,0.071,0.024,8.41158341249883e-203,Interneuron,WBGene00010317,idh-1,WBGene00010317,0.047,IDH1
WBGene00004481,1.49052384211754e-206,0.130502042094146,0.328,0.226,2.75374279831215e-202,Interneuron,WBGene00004481,rps-12,WBGene00004481,0.102,RPS12
WBGene00010737,6.06925365720647e-205,0.0697639760724362,0.112,0.05,1.12129461316889e-200,Interneuron,WBGene00010737,K10C8.4,WBGene00010737,0.062,
WBGene00001400,9.05763187930995e-204,0.0396649658533447,0.042,0.008,1.67339748970251e-199,Interneuron,WBGene00001400,fax-1,WBGene00001400,0.034,NR2E3
WBGene00001366,1.14628175751578e-201,0.0499966859608962,0.065,0.02,2.11775554701041e-197,Interneuron,WBGene00001366,exc-5,WBGene00001366,0.045,FGD6
WBGene00022472,1.24365245159286e-200,0.101958196512406,0.072,0.025,2.29764790431781e-196,Interneuron,WBGene00022472,Y119C1B.6,WBGene00022472,0.047,
WBGene00003000,1.07914283250072e-199,0.107367952318235,0.133,0.066,1.99371638304509e-195,Interneuron,WBGene00003000,lin-11,WBGene00003000,0.067,LHX1
WBGene00007056,5.57483365374277e-199,0.0455498580779443,0.055,0.015,1.02995051752898e-194,Interneuron,WBGene00007056,crn-7,WBGene00007056,0.04,DNASE2
WBGene00001132,1.98371799816559e-198,0.0263230267976894,0.023,0.001,3.66491900161093e-194,Interneuron,WBGene00001132,alp-1,WBGene00001132,0.022,PDLIM4
WBGene00012833,2.36702134624189e-198,0.0793021212076657,0.144,0.073,4.37307193718188e-194,Interneuron,WBGene00012833,Y43F8C.11,WBGene00012833,0.071,
WBGene00006428,2.95369241166468e-198,0.0510168473660835,0.059,0.017,5.4569467305505e-194,Interneuron,WBGene00006428,tkr-3,WBGene00006428,0.042,TACR3
WBGene00010741,1.08893589741773e-197,0.0336637399227261,0.039,0.007,2.01180907047926e-193,Interneuron,WBGene00010741,lgc-49,WBGene00010741,0.032,GABRR2
WBGene00006979,1.59647506591698e-197,0.162582398649952,0.045,0.01,2.94948768428161e-193,Interneuron,WBGene00006979,zig-2,WBGene00006979,0.035,HMCN2
WBGene00003757,1.89754211379862e-197,0.0517174657607483,0.023,0.001,3.50570905524295e-193,Interneuron,WBGene00003757,nlp-19,WBGene00003757,0.022,
WBGene00017657,1.50205136278252e-196,0.0314059997996655,0.036,0.006,2.7750398927407e-192,Interneuron,WBGene00017657,F21C10.7,WBGene00017657,0.03,TTN
WBGene00006619,1.54521424493248e-195,0.0209877601951442,0.02,0,2.85478331751276e-191,Interneuron,WBGene00006619,try-1,WBGene00006619,0.02,HPN
WBGene00003605,1.58191638227592e-194,0.0518187520485517,0.066,0.021,2.92259051625477e-190,Interneuron,WBGene00003605,nhr-6,WBGene00003605,0.045,NR4A1
WBGene00013662,2.64494713487417e-194,0.0590332339896149,0.045,0.01,4.88653983168003e-190,Interneuron,WBGene00013662,Y105C5B.25,WBGene00013662,0.035,
WBGene00016067,4.01982461869922e-194,0.0308118596653275,0.036,0.006,7.42662598304681e-190,Interneuron,WBGene00016067,clc-7,WBGene00016067,0.03,
WBGene00007653,1.56421488566899e-191,0.14640689928778,0.161,0.091,2.88988700127346e-187,Interneuron,WBGene00007653,cysl-1,WBGene00007653,0.07,CBS
WBGene00015948,1.94789684038189e-191,0.0958802894708588,0.105,0.046,3.59873941260555e-187,Interneuron,WBGene00015948,C18A11.2,WBGene00015948,0.059,
WBGene00017852,2.03812627426495e-191,0.082091879310067,0.15,0.079,3.7654382917045e-187,Interneuron,WBGene00017852,F27C1.2,WBGene00017852,0.071,SLC31A1
WBGene00012084,5.11677381627113e-190,0.0418474240585979,0.057,0.016,9.45323962556091e-186,Interneuron,WBGene00012084,npr-15,WBGene00012084,0.041,BRS3
WBGene00013440,1.22676429663081e-189,0.0204292713892542,0.02,0,2.26644703802542e-185,Interneuron,WBGene00013440,nrps-1,WBGene00013440,0.02,AASDH
WBGene00011707,4.16484555766264e-188,0.103508155623282,0.078,0.03,7.69455216778174e-184,Interneuron,WBGene00011707,T11B7.2,WBGene00011707,0.048,
WBGene00020158,5.85759463611871e-187,0.0213990958795159,0.021,0.001,1.08219060902293e-182,Interneuron,WBGene00020158,T02C5.1,WBGene00020158,0.02,
WBGene00044195,8.61594722828084e-186,0.0218527723240447,0.022,0.001,1.59179625042489e-181,Interneuron,WBGene00044195,F49A5.10,WBGene00044195,0.021,
WBGene00001182,2.70969680061723e-185,0.0424765876550526,0.044,0.01,5.00616483914033e-181,Interneuron,WBGene00001182,egl-13,WBGene00001182,0.034,SOX5
WBGene00011682,7.87150391908431e-185,0.0369612689419975,0.042,0.009,1.45426034905083e-180,Interneuron,WBGene00011682,snt-7,WBGene00011682,0.033,SYT9
WBGene00219721,1.16351743454047e-184,0.0638381691163283,0.042,0.009,2.14959846031352e-180,Interneuron,WBGene00219721,linc-104,WBGene00219721,0.033,
WBGene00006599,2.53671831932186e-184,0.0630572771452666,0.1,0.044,4.68658709494713e-180,Interneuron,WBGene00006599,tpa-1,WBGene00006599,0.056,PRKCD
WBGene00013895,3.63548253187786e-182,0.0357407675795813,0.021,0.001,6.71655397764435e-178,Interneuron,WBGene00013895,ZC434.9,WBGene00013895,0.02,CPA2
WBGene00014051,2.01037221871388e-181,0.0612447973572399,0.091,0.039,3.71416267407389e-177,Interneuron,WBGene00014051,spv-1,WBGene00014051,0.052,ARHGAP29
WBGene00001805,3.03623751653537e-181,0.0341134050477333,0.027,0.003,5.60944881179909e-177,Interneuron,WBGene00001805,gur-4,WBGene00001805,0.024,
WBGene00003394,4.11756503998015e-181,0.0196496423052656,0.019,0,7.60720141136333e-177,Interneuron,WBGene00003394,mom-1,WBGene00003394,0.019,PORCN
WBGene00006067,3.05300002307212e-178,0.0731151056549186,0.111,0.053,5.64041754262574e-174,Interneuron,WBGene00006067,sto-5,WBGene00006067,0.058,STOM
WBGene00014248,7.67522525491831e-178,0.0381824657454989,0.043,0.01,1.41799786584616e-173,Interneuron,WBGene00014248,ZK1307.7,WBGene00014248,0.033,
WBGene00019319,1.63006801166887e-177,0.0317229466016586,0.037,0.007,3.01155065155824e-173,Interneuron,WBGene00019319,K02E10.5,WBGene00019319,0.03,
WBGene00016761,1.14038840140835e-176,0.0277100506887357,0.031,0.005,2.10686757160193e-172,Interneuron,WBGene00016761,tkr-2,WBGene00016761,0.026,TACR3
WBGene00016858,2.96595524363812e-175,0.0210189560025047,0.019,0.001,5.47960231262142e-171,Interneuron,WBGene00016858,C50H11.13,WBGene00016858,0.018,
WBGene00019381,2.9380407224228e-174,0.0499773177217127,0.08,0.032,5.42803023467613e-170,Interneuron,WBGene00019381,K04C2.3,WBGene00019381,0.048,
WBGene00001954,2.95903915580441e-172,0.0291955157239587,0.028,0.004,5.46682484034865e-168,Interneuron,WBGene00001954,hlh-10,WBGene00001954,0.024,MSC
WBGene00271824,6.96184109519616e-172,0.0183757570054238,0.018,0,1.28620014233749e-167,Interneuron,WBGene00271824,R03H10.11,WBGene00271824,0.018,
WBGene00016396,2.06255416902439e-171,0.0445425038524115,0.05,0.015,3.81056882727256e-167,Interneuron,WBGene00016396,C34B2.11,WBGene00016396,0.035,
WBGene00006306,9.51170913350004e-170,0.110393627865675,0.16,0.093,1.75728826241413e-165,Interneuron,WBGene00006306,sue-1,WBGene00006306,0.067,SYT4
WBGene00004452,1.5187259650868e-169,0.124029341826238,0.628,0.529,2.80584622049785e-165,Interneuron,WBGene00004452,rpl-38,WBGene00004452,0.099,RPL38
WBGene00006438,2.19100616159899e-169,0.0502591743774294,0.058,0.019,4.04788388355414e-165,Interneuron,WBGene00006438,nrfl-1,WBGene00006438,0.039,SLC9A3R2
WBGene00003112,6.0643867248144e-168,0.0611624129563462,0.075,0.029,1.12039544740946e-163,Interneuron,WBGene00003112,mab-21,WBGene00003112,0.046,MAB21L1
WBGene00002983,1.73640580632825e-167,0.0181371426031225,0.018,0,3.20800972719144e-163,Interneuron,WBGene00002983,lgx-1,WBGene00002983,0.018,
WBGene00001448,2.2412015249574e-167,0.21135956290591,0.337,0.246,4.1406198173588e-163,Interneuron,WBGene00001448,flp-5,WBGene00001448,0.091,
WBGene00004739,1.67363307347006e-166,0.058366154943732,0.084,0.036,3.09203710323594e-162,Interneuron,WBGene00004739,scd-1,WBGene00004739,0.048,
WBGene00235296,4.32971374866476e-166,0.019927712099122,0.018,0.001,7.99914615065815e-162,Interneuron,WBGene00235296,C07G1.15,WBGene00235296,0.017,
WBGene00019012,5.35689243357537e-165,0.0385650297718951,0.044,0.012,9.89685877103049e-161,Interneuron,WBGene00019012,F57C9.6,WBGene00019012,0.032,
WBGene00018488,1.17902133521162e-164,0.0615723893069356,0.057,0.019,2.17824191680347e-160,Interneuron,WBGene00018488,acs-1,WBGene00018488,0.038,ACSF2
WBGene00001156,1.24978354538097e-164,0.0205646974280804,0.021,0.002,2.30897510009134e-160,Interneuron,WBGene00001156,ech-7,WBGene00001156,0.019,ECHS1
WBGene00011400,1.53780852296355e-164,0.0255550051690102,0.029,0.004,2.84110124617516e-160,Interneuron,WBGene00011400,T03F6.4,WBGene00011400,0.025,
WBGene00044513,2.61449746356532e-164,0.109769819608064,0.03,0.005,4.83028406393693e-160,Interneuron,WBGene00044513,nlp-70,WBGene00044513,0.025,
WBGene00011077,1.13561572379308e-163,0.0197097464944924,0.018,0,2.09805004970772e-159,Interneuron,WBGene00011077,R07B1.5,WBGene00011077,0.018,
WBGene00005717,2.79408398513536e-163,0.0224434866971825,0.024,0.003,5.16207016253758e-159,Interneuron,WBGene00005717,srv-6,WBGene00005717,0.021,
WBGene00007172,3.84034918956493e-163,0.0216426870263775,0.025,0.003,7.09504512772121e-159,Interneuron,WBGene00007172,B0393.7,WBGene00007172,0.022,SSPO
WBGene00010587,6.77280043672954e-163,0.0450610328574104,0.067,0.025,1.25127488068578e-158,Interneuron,WBGene00010587,sol-2,WBGene00010587,0.042,CUBN
WBGene00018734,2.59701732592173e-162,0.0437375633608446,0.062,0.022,4.7979895096404e-158,Interneuron,WBGene00018734,F53A10.2,WBGene00018734,0.04,RAP1GAP
WBGene00017087,2.84348696397596e-162,0.0235124663687499,0.026,0.003,5.25334216594558e-158,Interneuron,WBGene00017087,dph-6,WBGene00017087,0.023,DPH6
WBGene00000069,3.57096810778055e-162,0.050734763910413,0.062,0.022,6.59736357912456e-158,Interneuron,WBGene00000069,acy-2,WBGene00000069,0.04,ADCY7
WBGene00013974,4.74149176853187e-161,0.0227195813421659,0.024,0.003,8.75990604236263e-157,Interneuron,WBGene00013974,npr-9,WBGene00013974,0.021,GALR2
WBGene00018232,5.3973000373398e-161,0.0185100477855881,0.016,0,9.97151181898527e-157,Interneuron,WBGene00018232,F40E3.5,WBGene00018232,0.016,PPP1CC
WBGene00009304,8.79172220387498e-161,0.0408226638800853,0.048,0.014,1.6242706771659e-156,Interneuron,WBGene00009304,eva-1,WBGene00009304,0.034,EVA1C
WBGene00006864,1.33006646271401e-160,0.0470356601381803,0.065,0.024,2.45729778986413e-156,Interneuron,WBGene00006864,npr-16,WBGene00006864,0.041,OPRD1
WBGene00010456,9.59224927270834e-160,0.0232732737023456,0.018,0.001,1.77216805313287e-155,Interneuron,WBGene00010456,K01C8.1,WBGene00010456,0.017,SRR
WBGene00021188,3.34480641164775e-159,0.0161461005734379,0.016,0,6.17952984551921e-155,Interneuron,WBGene00021188,Y13C8A.1,WBGene00021188,0.016,
WBGene00012118,3.50577584127787e-159,0.0171818866068386,0.017,0,6.47692086676086e-155,Interneuron,WBGene00012118,grsp-2,WBGene00012118,0.017,
WBGene00012363,4.5305469231117e-159,0.0266296052444383,0.032,0.006,8.37018544044887e-155,Interneuron,WBGene00012363,W09D10.5,WBGene00012363,0.026,C1GALT1C1
WBGene00001445,8.17395476153182e-159,0.104987535204616,0.09,0.041,1.510138142193e-154,Interneuron,WBGene00001445,flp-2,WBGene00001445,0.049,
WBGene00015354,1.54263070313707e-158,0.32991840879451,0.125,0.068,2.85001022404573e-154,Interneuron,WBGene00015354,snet-1,WBGene00015354,0.057,
WBGene00022648,1.23259199526769e-157,0.105538164865086,0.201,0.126,2.27721371125705e-153,Interneuron,WBGene00022648,ZK54.3,WBGene00022648,0.075,
WBGene00003017,2.40667827717247e-157,0.0212076156378791,0.018,0.001,4.44633811707613e-153,Interneuron,WBGene00003017,lin-31,WBGene00003017,0.017,FOXB1
WBGene00008050,9.65386729336046e-157,0.016630715510092,0.017,0,1.78355198244834e-152,Interneuron,WBGene00008050,chst-1,WBGene00008050,0.017,
WBGene00019607,8.90890262318976e-156,0.0897676064202377,0.29,0.202,1.64591975963431e-151,Interneuron,WBGene00019607,K10B2.4,WBGene00019607,0.088,WDR83OS
WBGene00013934,1.21716965675634e-154,0.0570239599102329,0.093,0.043,2.24872094085735e-150,Interneuron,WBGene00013934,ZK131.11,WBGene00013934,0.05,
WBGene00003745,5.47094144076132e-154,0.0511569915620433,0.103,0.049,1.01075643118065e-149,Interneuron,WBGene00003745,nlp-7,WBGene00003745,0.054,
WBGene00006679,1.0868560358008e-152,0.057575788204406,0.042,0.012,2.00796652614198e-148,Interneuron,WBGene00006679,twk-26,WBGene00006679,0.03,KCNK3
