p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	5.61200447475456	0.416	0.007	0	AT2	HHIP-AS1
0	5.6051174559308	0.371	0.073	0	AT2	RASEF
0	5.55859126502093	0.396	0.139	0	AT2	KLF13
0	5.54230858290629	0.386	0.136	0	AT2	GALNT3
0	5.5119775507294	0.597	0.397	0	AT2	WNK1
0	5.50289973200464	0.542	0.179	0	AT2	TMEM245
0	5.41678679724602	0.426	0.104	0	AT2	MCCC1
0	5.39341981902577	0.686	0.325	0	AT2	SECISBP2L
0	5.37621551259574	0.259	0.069	0	AT2	APTR
0	5.33147564340131	0.845	0.127	0	AT2	NKX2-1
0	5.23572454654921	0.527	0.2	0	AT2	TST
0	5.17898836548025	0.253	0.022	0	AT2	RBPMS-AS1
0	5.16260632953744	0.866	0.115	0	AT2	MALL
0	5.13592245445506	0.559	0.352	0	AT2	ECHDC1
0	5.10664980461124	0.444	0.089	0	AT2	NTN4
0	4.92761046866909	0.564	0.09	0	AT2	TMPRSS2
0	4.90366632961943	0.608	0.434	0	AT2	MRPS36
0	4.89644875877082	0.385	0.113	0	AT2	MVD
0	4.87625960821846	0.507	0.04	0	AT2	SNX25
0	4.8642328742778	0.624	0.043	0	AT2	PARM1
0	4.83003200696373	0.559	0.262	0	AT2	EBPL
0	4.80134786563253	0.666	0.279	0	AT2	CHP1
0	4.79094978175663	0.358	0.052	0	AT2	DHCR7
0	4.74997546307707	0.525	0.29	0	AT2	SLC25A36
0	4.66130800459333	0.366	0.083	0	AT2	USP54
0	4.63211580946444	0.277	0.083	0	AT2	ITPKC
0	4.57346956547361	0.467	0.173	0	AT2	RAB27A
0	4.54996986530359	0.463	0.029	0	AT2	TMEM163
0	4.47662484246811	0.42	0.106	0	AT2	MTRR
0	4.47625714579102	0.477	0.078	0	AT2	PXMP4
0	4.45349348656032	0.793	0.455	0	AT2	MRPL14
0	4.35743331699965	0.343	0.184	0	AT2	TRIM8
0	4.22097801655207	0.385	0.099	0	AT2	SEMA4A
0	4.16226357344937	0.273	0.088	0	AT2	HRSP12
0	4.09427148115998	0.414	0.019	0	AT2	KIAA1324L
0	4.06496516852142	0.481	0.075	0	AT2	EPDR1
0	3.94322289021276	0.733	0.062	0	AT2	SUSD2
0	3.94082989707584	0.552	0.265	0	AT2	CERS2
0	3.90932902893326	0.471	0.112	0	AT2	TM7SF2
0	3.8575611901288	0.321	0.089	0	AT2	FAM3B
0	3.77040453438349	0.703	0.018	0	AT2	CACNA2D2
0	3.75401933616858	0.485	0.005	0	AT2	PLA2G4F
0	3.70028683807465	0.44	0.075	0	AT2	SMAGP
0	3.68686679512685	0.426	0.003	0	AT2	LGI3
0	3.67996842579148	0.406	0.009	0	AT2	HPN
0	3.67099299439752	0.369	0.128	0	AT2	HMGCR
0	3.66723470831186	0.443	0.239	0	AT2	EBAG9
0	3.65535687781669	0.44	0.081	0	AT2	NECAB3
0	3.61785966543694	0.322	0.062	0	AT2	LSS
0	3.61488162311736	0.384	0.129	0	AT2	SREBF1
0	3.58064381334171	0.522	0.136	0	AT2	RPS6KA2
0	3.56061148991784	0.388	0.201	0	AT2	GRAMD1A
0	3.53973883946794	0.381	0.18	0	AT2	MYLIP
0	3.53507619890522	0.541	0.052	0	AT2	MACROD2
0	3.52066661630483	0.398	0.069	0	AT2	ATP8A1
0	3.51451361935387	0.559	0.334	0	AT2	TMEM141
0	3.45913084608368	0.512	0.128	0	AT2	ANK3
0	3.3883199655705	0.42	0.222	0	AT2	CCDC69
0	3.37329047108772	0.311	0.091	0	AT2	RRAS2
0	3.34848241489307	0.401	0.089	0	AT2	PRR15L
0	3.3477428331932	0.497	0.215	0	AT2	BNIP3
0	3.33539859344112	0.438	0.178	0	AT2	QDPR
0	3.30562611368781	0.833	0.327	0	AT2	RNF145
0	3.24970315412973	0.537	0.241	0	AT2	ADK
0	3.24616214615867	0.363	0.185	0	AT2	CABIN1
0	3.21021834318788	0.375	0.132	0	AT2	C12orf49
0	3.12034854905552	0.349	0.011	0	AT2	PPP1R1B
0	3.10952203910275	0.418	0.225	0	AT2	KLHL24
0	3.02316285913209	0.401	0.023	0	AT2	FHDC1
0	3.02122340762386	0.417	0.059	0	AT2	RAB17
0	3.00599467470169	0.439	0.184	0	AT2	CTNNBIP1
0	2.96853742505269	0.496	0.187	0	AT2	HSBP1L1
0	2.96464456520184	0.415	0.057	0	AT2	TFCP2L1
0	2.92903359202409	0.298	0.005	0	AT2	SLC26A9
0	2.83717969363985	0.397	0.02	0	AT2	ACADL
0	2.79481056846583	0.579	0.194	0	AT2	HYI
0	2.77678386272393	0.474	0.141	0	AT2	CMTM8
0	2.73391276933366	0.5	0.294	0	AT2	ACAT1
0	2.72288999461328	0.603	0.379	0	AT2	SMARCA5
0	2.71267617107121	0.463	0.176	0	AT2	PPP2R5A
0	2.70670638040661	0.307	0.06	0	AT2	FOXA2
0	2.65920084052397	0.408	0.153	0	AT2	CISH
0	2.64608198488377	0.49	0.233	0	AT2	HSDL2
0	2.6362743301132	0.321	0.089	0	AT2	ZDHHC9
0	2.62217644929042	0.532	0.174	0	AT2	RASSF7
0	2.61574810674284	0.28	0.091	0	AT2	MAP7
0	2.60626935479543	0.439	0.09	0	AT2	WWC3
0	2.58567441314779	0.415	0.152	0	AT2	ARMT1
0	2.58248443009591	0.342	0.036	0	AT2	C1orf210
0	2.57633927691706	0.13	0.311	0	AT2	NECAP2
0	2.55912198207204	0.505	0.312	0	AT2	STARD3NL
0	2.55462092333539	0.398	0.069	0	AT2	TMEM164
0	2.54482271752118	0.366	0.009	0	AT2	ACOXL
0	2.54195951374863	0.256	0.038	0	AT2	C9orf152
0	2.49477610999419	0.892	0.789	0	AT2	RPL23
0	2.49073634998205	0.491	0.228	0	AT2	SULT1A1
0	2.46787108059005	0.332	0.09	0	AT2	GANC
0	2.43961749945905	0.463	0.239	0	AT2	MTHFS
0	2.43018564011001	0.398	0.047	0	AT2	PFKFB2
0	2.42662713709349	0.414	0.142	0	AT2	MEGF9
0	2.37944671457996	0.335	0.138	0	AT2	CCNB1IP1
0	2.34604791243943	0.571	0.204	0	AT2	FAM129B
0	2.33019891647642	0.296	0.013	0	AT2	ESYT3
0	2.32428170871088	0.799	0.161	0	AT2	ADGRF5
0	2.32317052042372	0.37	0.065	0	AT2	ARMC9
0	2.30169783766386	0.341	0.042	0	AT2	CDKL2
0	2.29847056906509	0.41	0.068	0	AT2	GPR160
0	2.29344657733773	0.43	0.118	0	AT2	FADS1
0	2.28844900755389	0.303	0.078	0	AT2	ALDH6A1
0	2.2295096690927	0.297	0.017	0	AT2	RAP1GAP
0	2.19121055828038	0.309	0.042	0	AT2	LRRC36
0	2.17451013610167	0.375	0.075	0	AT2	HACD1
0	2.16869573477223	0.338	0.11	0	AT2	PRKAB1
0	2.16566912488733	0.445	0.231	0	AT2	RFC1
0	2.15231280692841	0.364	0.186	0	AT2	CHPT1
0	2.14554954216387	0.332	0.097	0	AT2	AKAP1
0	2.12174713572965	0.387	0.206	0	AT2	KIDINS220
0	2.11793888648418	0.629	0.421	0	AT2	DDT
0	2.1012089393277	0.391	0.216	0	AT2	CNOT8
0	2.10010011088139	0.417	0.132	0	AT2	GUCD1
0	2.08236914849969	0.422	0.193	0	AT2	LPCAT3
0	2.06956090839137	0.319	0.074	0	AT2	SNHG18
0	2.06590571989586	0.546	0.041	0	AT2	CREB3L1
0	2.06451419141964	0.264	0.029	0	AT2	FZD5
0	2.05329785188213	0.555	0.366	0	AT2	MRPS6
0	2.04270482283624	0.832	0.423	0	AT2	ATP1B1
0	2.02994104190918	0.4	0.095	0	AT2	ST3GAL5
0	2.00991346738668	0.388	0.118	0	AT2	POLR3H
0	2.00034517266406	0.564	0.113	0	AT2	C1orf21
0	1.98067843224303	0.275	0.064	0	AT2	ARHGEF38
0	1.97860131609562	0.388	0.155	0	AT2	RILP
0	1.94891676698913	0.482	0.191	0	AT2	MMAB
0	1.93357450541078	0.294	0.092	0	AT2	CFL2
0	1.92576789028914	0.32	0.008	0	AT2	SCTR
0	1.87707566981804	0.285	0.034	0	AT2	ADGRD1
0	1.87459002824752	0.444	0.265	0	AT2	SNRPN
0	1.86361017603058	0.355	0.099	0	AT2	MYO5C
0	1.8591654984352	0.479	0.098	0	AT2	AC007405.6
0	1.84238212740764	0.334	0.154	0	AT2	IL6R
0	1.83663624573832	0.445	0.246	0	AT2	MCUR1
0	1.8234178033668	0.416	0.229	0	AT2	SLC50A1
0	1.81945112541892	0.384	0.083	0	AT2	ACACA
0	1.81170169697023	0.56	0.33	0	AT2	NBEAL1
0	1.80244466158717	0.405	0.207	0	AT2	ZFAND1
0	1.79908454276367	0.349	0.102	0	AT2	NINJ2
0	1.79497877475381	0.4	0.07	0	AT2	FAM184A
0	1.78619248673636	0.351	0.115	0	AT2	TANC2
0	1.78035954000077	0.434	0.111	0	AT2	YAP1
0	1.75462924642014	0.449	0.186	0	AT2	CCDC57
0	1.73739851295455	0.309	0.017	0	AT2	AC079630.4
0	1.71750452228462	0.367	0.147	0	AT2	MYO9A
0	1.70264218293484	0.367	0.16	0	AT2	IVD
0	1.69317331672415	0.427	0.18	0	AT2	BDH2
0	1.68486533059807	0.446	0.158	0	AT2	SREBF2
0	1.65571304154588	0.379	0.17	0	AT2	C11orf54
0	1.65375788347567	0.305	0.029	0	AT2	MARC1
0	1.64817770519562	0.359	0.036	0	AT2	EVA1A
0	1.63094326902015	0.328	0.024	0	AT2	PDZD2
0	1.62562156089169	0.343	0.186	0	AT2	UXS1
0	1.58704561035903	0.487	0.234	0	AT2	PACSIN2
0	1.5690404243189	0.38	0.092	0	AT2	MAPK13
0	1.56341570508303	0.585	0.156	0	AT2	TMEM41B
0	1.55782541112624	0.256	0.101	0	AT2	IL20RA
0	1.55468261053623	0.259	0.031	0	AT2	C8orf34-AS1
0	1.5293914359149	0.483	0.229	0	AT2	GDE1
0	1.523463593661	0.341	0.031	0	AT2	CGNL1
0	1.52097011586841	0.315	0.025	0	AT2	DOK4
0	1.50863006112008	0.35	0.189	0	AT2	TOB2
0	1.50816657841576	0.303	0.082	0	AT2	CADPS2
0	1.49566801040388	0.39	0.177	0	AT2	RNF141
0	1.46912473286681	0.347	0.185	0	AT2	XAB2
0	1.45954924589045	0.276	0.004	0	AT2	NECAB1
0	1.43138359635642	0.506	0.292	0	AT2	BAD
0	1.41994775901774	0.39	0.218	0	AT2	EGLN2
0	1.40230342000938	0.282	0.042	0	AT2	FADS2
0	1.40049165226186	0.559	0.132	0	AT2	NFIX
0	1.37258289770526	0.334	0.182	0	AT2	C1GALT1
0	1.3524949012626	0.256	0.06	0	AT2	MARC2
0	1.34881027334418	0.333	0.072	0	AT2	CEP70
0	1.34673583809919	0.389	0.209	0	AT2	MARK3
0	1.30322069877788	0.431	0.259	0	AT2	DAP
0	1.29688095188153	0.357	0.113	0	AT2	VKORC1L1
0	1.2865546115011	0.624	0.068	0	AT2	CADM1
0	1.27591000912673	0.306	0.119	0	AT2	SLC25A38
0	1.2599599362368	0.281	0.05	0	AT2	PPP1R9A
0	1.25753276714363	0.257	0.066	0	AT2	SPSB2
0	1.24756204518522	0.363	0.082	0	AT2	ABCC6
0	1.22691209342885	0.25	0.069	0	AT2	SPIRE1
0	1.21842218821637	0.331	0.098	0	AT2	TNKS1BP1
0	1.20387701596885	0.326	0.052	0	AT2	FGFR2
0	1.18899461223536	0.491	0.27	0	AT2	C7orf55
0	1.16836670354234	0.385	0.192	0	AT2	MGRN1
0	1.16233520794804	0.359	0.132	0	AT2	HACD2
0	1.15909903659078	0.347	0.143	0	AT2	PLA2G12A
0	1.15123040403644	0.321	0.058	0	AT2	SIAE
0	1.15095496529669	0.287	0.058	0	AT2	LRP6
0	1.14861338418435	0.319	0.095	0	AT2	TNIK
0	1.14500229003179	0.406	0.117	0	AT2	KIF1C
0	1.14260404250193	0.272	0.046	0	AT2	CDKL5
0	1.13637134428655	0.254	0.033	0	AT2	TMEM56
0	1.12503919733593	0.334	0.102	0	AT2	FN3K
0	1.1234801545115	0.288	0.085	0	AT2	TMEM30B
0	1.12248212831361	0.428	0.145	0	AT2	PRKCI
0	1.11655795887721	0.317	0.113	0	AT2	ZDHHC21
0	1.11318305033771	0.306	0.08	0	AT2	MPP7
0	1.10710834680073	0.3	0.131	0	AT2	GGCX
0	1.09380238371758	0.379	0.205	0	AT2	C15orf61
0	1.08865076729205	0.337	0.142	0	AT2	TCEB3
0	1.07597304534236	0.328	0.126	0	AT2	STX3
0	1.05190215719855	0.254	0.017	0	AT2	ACSS3
0	1.03008869924868	0.292	0.075	0	AT2	ACADSB
0	1.00678751697443	0.312	0.076	0	AT2	NHSL1
0	0.987708013594643	0.268	0.03	0	AT2	MEGF6
0	0.986194285612195	0.299	0.065	0	AT2	TNS2
0	0.966779667041224	0.274	0.008	0	AT2	HAGLR
0	0.966481443838541	0.442	0.239	0	AT2	WASL
0	0.96535585933092	0.33	0.164	0	AT2	MED21
0	0.964106973855025	0.256	0.066	0	AT2	SMARCD3
0	0.943071937243563	0.296	0.132	0	AT2	SLC35A1
0	0.941636353544598	0.444	0.055	0	AT2	CAPN8
0	0.934547698651738	0.286	0.137	0	AT2	EPM2AIP1
0	0.927141321401953	0.319	0.151	0	AT2	SLC4A2
0	0.924990092526795	0.274	0.037	0	AT2	TTC39A
0	0.914524151305793	0.51	0.105	0	AT2	TMEM63B
0	0.909633927327483	0.474	0.099	0	AT2	UNC13B
0	0.903348646633399	0.372	0.197	0	AT2	FBXO9
0	0.898857306607136	0.253	0.069	0	AT2	ABCC4
0	0.892630227051378	0.3	0.086	0	AT2	ESRP1
0	0.878431144878617	0.302	0.15	0	AT2	CHD3
0	0.876637190635339	0.443	0.213	0	AT2	ECHDC2
0	0.857691346246495	0.335	0.16	0	AT2	ASPSCR1
0	0.850894861960513	0.254	0.1	0	AT2	ARHGAP12
0	0.847355568414893	0.544	0.36	0	AT2	HSD17B12
0	0.847026782659077	0.268	0.069	0	AT2	RAB40C
0	0.846651750266408	0.27	0.073	0	AT2	GPD1L
0	0.846047974806108	0.281	0.07	0	AT2	MAGI3
0	0.824999979772629	0.26	0.052	0	AT2	LNX2
0	0.823647943564343	0.282	0.055	0	AT2	EPB41L5
0	0.818879731042928	0.269	0.084	0	AT2	ST7
0	0.804115096379	0.405	0.146	0	AT2	SC5D
0	0.790580927235435	0.384	0.104	0	AT2	NDNF
0	0.789444236812937	0.334	0.17	0	AT2	DNAJC21
0	0.786492491077726	0.256	0.098	0	AT2	MACROD1
0	0.781943421879624	0.311	0.143	0	AT2	AKT1
0	0.774331398178772	0.415	0.208	0	AT2	RAB5B
0	0.762724229981123	0.32	0.134	0	AT2	CHKA
0	0.761117117028608	0.316	0.166	0	AT2	AIDA
0	0.756179784836835	0.275	0.05	0	AT2	SLC25A23
0	0.744009987379659	0.269	0.064	0	AT2	CACFD1
0	0.7419035610319	0.308	0.131	0	AT2	C1RL
0	0.741752873327925	0.333	0.155	0	AT2	TP53I11
0	0.736942418550766	0.261	0.067	0	AT2	TOM1L1
0	0.73310024503609	0.366	0.116	0	AT2	IMPA2
0	0.725452170082701	0.334	0.168	0	AT2	VPS13A
0	0.721738747041047	0.269	0.062	0	AT2	NOL3
0	0.717015951347843	0.555	0.07	0	AT2	GSTA4
0	0.706858881409835	0.273	0.085	0	AT2	ORMDL3
0	0.698995406619649	0.416	0.239	0	AT2	PAM16
0	0.687395647971872	0.283	0.128	0	AT2	ISOC1
0	0.674192038956088	0.319	0.08	0	AT2	PTK7
0	0.66946945168694	0.477	0.276	0	AT2	TIPARP
0	0.662417390915343	0.291	0.135	0	AT2	GSE1
0	0.65563185408435	0.505	0.094	0	AT2	COBLL1
0	0.639011611375045	0.312	0.135	0	AT2	FURIN
0	0.638224180155187	0.337	0.177	0	AT2	GALNT2
0	0.615640163381101	0.265	0.071	0	AT2	WWC1
0	0.614727118122888	0.52	0.155	0	AT2	LSR
0	0.600916325952755	0.25	0.11	0	AT2	INSIG2
0	0.596587234643854	0.587	0.395	0	AT2	MRPS15
0	0.589724613566802	0.292	0.142	0	AT2	RBMS2
0	0.587893462046406	0.425	0.115	0	AT2	DDAH1
0	0.579226308415827	0.364	0.083	0	AT2	PHYHD1
0	0.577853430201262	0.345	0.143	0	AT2	MAGEF1
0	0.532936693504896	0.57	0.064	0	AT2	PRSS8
0	0.527136097380673	0.252	0.104	0	AT2	EPB41
0	0.501862178880528	0.327	0.159	0	AT2	SVIP
0	0.499700040382722	0.571	0.347	0	AT2	GSPT1
0	0.499349821077471	0.414	0.22	0	AT2	TMEM9
0	0.486722151833849	0.369	0.12	0	AT2	AP1M2
0	0.48638563649098	0.258	0.11	0	AT2	ZNF444
0	0.453773732321214	0.26	0.092	0	AT2	INADL
0	0.453111229890086	0.304	0.052	0	AT2	TMEM238
0	0.442781473518576	0.353	0.165	0	AT2	ATN1
0	0.424817188603813	0.623	0.413	0	AT2	MVP
0	0.413579894669396	0.343	0.17	0	AT2	ATP6V0A1
0	0.401345777499579	0.878	0.525	0	AT2	TSPAN3
0	0.378126212833686	0.509	0.306	0	AT2	ZRANB2
0	0.336523567581987	0.44	0.259	0	AT2	RABGAP1L
0	0.286916402443766	0.298	0.097	0	AT2	WWC2
0	0.251107709257702	0.331	0.082	0	AT2	DGKD
1.68966121042448e-307	0.846604266410603	0.339	0.185	5.69314448240426e-303	AT2	YARS
4.87507749914381e-307	0.76286760576549	0.307	0.16	1.64260861256152e-302	AT2	SACM1L
1.42252493972848e-305	2.88759439062969	0.518	0.344	4.79305553192116e-301	AT2	PTPN1
2.83097203562675e-304	1.11820776999729	0.424	0.262	9.53867717684078e-300	AT2	DNM2
7.40084772068368e-304	2.91472787982302	0.574	0.412	2.49364163100716e-299	AT2	ACP1
2.55323625117998e-303	0.606100253553068	0.311	0.163	8.60287422472582e-299	AT2	FBXW2
1.92307589181141e-302	0.469102180513876	0.257	0.122	6.47961190986937e-298	AT2	TBCD
4.15264880385728e-302	0.550716238206673	0.438	0.272	1.39919348797167e-297	AT2	SMIM4
2.22301750458371e-301	2.23094306179037	0.311	0.163	7.49023517994435e-297	AT2	AC013461.1
3.47458550573432e-300	0.47016396612487	0.324	0.173	1.17072684030212e-295	AT2	ARHGEF2
6.43026097239389e-299	1.30575967118081	0.33	0.179	2.1666121320384e-294	AT2	REV1
8.63217760338061e-293	0.635306108087525	0.255	0.123	2.90852592168306e-288	AT2	OBFC1
7.21369511956099e-288	0.660465582386187	0.316	0.17	2.43058243358488e-283	AT2	MTHFD2L
9.36567248141122e-287	1.84351020912062	0.552	0.391	3.1556696858867e-282	AT2	ARL5A
1.15456696557759e-282	82.8180440661409	0.949	0.931	3.89019793381712e-278	AT2	RPL23A
3.90199061336345e-282	1.00343152833944	0.311	0.169	1.31473671726668e-277	AT2	RANGRF
5.92573364893923e-281	1.77628600692261	0.47	0.313	1.99661669567358e-276	AT2	THOC2
4.15916926143656e-279	1.23742502507732	0.305	0.164	1.40139049094844e-274	AT2	SLC39A4
1.10687314317333e-275	0.787096243254723	0.366	0.213	3.72949836860821e-271	AT2	CTDSP2
2.61076378074735e-275	0.806174778121544	0.41	0.253	8.79670748285013e-271	AT2	PMVK
6.4817159976455e-272	3.64883096474614	0.488	0.332	2.18394938824668e-267	AT2	ELOVL5
6.88939883941963e-271	0.605134543517618	0.255	0.126	2.32131404495405e-266	AT2	CRYZ
9.79869012410019e-271	0.6168896703383	0.327	0.182	3.30157065041432e-266	AT2	LARP4B
2.51044688152441e-267	2.46112098340091	0.435	0.277	8.45869972260835e-263	AT2	TCEAL8
3.00628278144824e-267	0.326242149532163	0.269	0.136	1.01293692038117e-262	AT2	KIFC3
4.55667740808606e-267	10.5267542933387	0.918	0.882	1.53532688588052e-262	AT2	RPS11
4.78012826650256e-263	235.587259990892	0.856	0.759	1.61061641811537e-258	AT2	NFKBIA
5.68470976163599e-262	6.35832157446561	0.315	0.177	1.91540610708563e-257	AT2	NUDT16L1
5.67006324677484e-261	164.7314866981	0.266	0.131	1.91047111036831e-256	AT2	RRAD
2.80696325960901e-258	126.125555295413	0.977	0.971	9.45778200692661e-254	AT2	RPS27
2.52772148484269e-255	2.15631685332544	0.454	0.294	8.51690477102896e-251	AT2	AHCYL1
2.14927828125006e-251	1.27328658478343	0.39	0.243	7.24177824084394e-247	AT2	KLHDC2
1.18225427740392e-248	3.01074376548488	0.361	0.212	3.98348756228477e-244	AT2	SLC1A5
5.09220235192724e-248	32.3564358238395	0.594	0.44	1.71576666045836e-243	AT2	ATF4
1.1804085381642e-247	0.72031821038966	0.422	0.272	3.97726852849046e-243	AT2	RBL2
2.34470519305431e-244	0.838269930113319	0.381	0.233	7.9002496774772e-240	AT2	CRLS1
6.37505779981961e-244	0.832000495808774	0.276	0.147	2.14801197507122e-239	AT2	MPRIP
7.70151995825615e-244	152.093582142303	0.954	0.932	2.59495013473483e-239	AT2	RPL37A
1.65129355692465e-243	0.462233354512937	0.263	0.138	5.56386851070191e-239	AT2	STAM
1.85245193064687e-243	2.04791050196667	0.453	0.301	6.24165153512157e-239	AT2	EFCAB14
9.90484663043737e-243	28.0151580176603	0.896	0.855	3.33733902365957e-238	AT2	RPL31
4.07445913914558e-240	0.277685964952496	0.412	0.26	1.37284826234371e-235	AT2	AK3
7.46480686672219e-235	222.786123034974	0.958	0.984	2.51519202567337e-230	AT2	H3F3B
5.89499510899862e-234	0.615085063647753	0.357	0.215	1.98625965202599e-229	AT2	TTC19
2.40503132446386e-231	4.75489515809917	0.614	0.494	8.10351254464853e-227	AT2	FOSB
5.6388829210213e-230	0.699461603062483	0.356	0.217	1.89996521140892e-225	AT2	PTPN11
8.12553768487178e-229	0.320841548214547	0.405	0.26	2.7378186675407e-224	AT2	ARHGEF1
1.26481941967529e-228	0.602765456794875	0.267	0.145	4.26168255265394e-224	AT2	ATPAF1
1.06237229518561e-225	24.6834851439626	0.109	0.253	3.57955721139838e-221	AT2	TAP1
1.34009229507392e-223	0.660615818230944	0.331	0.197	4.51530697902205e-219	AT2	RCOR1
1.16317620509779e-222	0.40712209837277	0.283	0.158	3.91920590545649e-218	AT2	ZBTB43
1.43410382212882e-222	0.410329229821791	0.253	0.134	4.83206941828083e-218	AT2	MCCC2
5.12165927520974e-221	7.21589122252091	0.657	0.553	1.72569187618917e-216	AT2	JAK1
9.42394138678891e-219	22.251511083956	0.236	0.374	3.17530281086465e-214	AT2	CD83
2.44505267116314e-217	1.08397442269329	0.452	0.306	8.23836047021708e-213	AT2	SAR1A
2.50701601390866e-217	0.552427979857388	0.25	0.134	8.44713975726385e-213	AT2	PARN
2.87403591349197e-214	19.3661174205808	0.586	0.457	9.68377660691984e-210	AT2	NFKBIZ
5.88138273038199e-212	0.518270911924304	0.25	0.135	1.98167309717491e-207	AT2	ARV1
1.36662566592497e-209	103.04243464119	0.955	0.932	4.60470851876759e-205	AT2	RPS5
7.43206517798578e-209	3.70714242774782	0.56	0.416	2.50416004107053e-204	AT2	FAAP20
8.46550102204825e-209	1.07360189254777	0.449	0.311	2.85236591436894e-204	AT2	NR1H2
2.49210900710317e-206	15.9571301292274	0.529	0.39	8.39691208853344e-202	AT2	PNRC2
1.15095301396819e-204	0.48307591497896	0.262	0.146	3.87802108526442e-200	AT2	PYGB
6.33579860964136e-204	3.64099510280166	0.491	0.352	2.13478398353256e-199	AT2	GOLPH3
1.73878271085011e-201	3.31335840776944	0.992	0.986	5.85865446593836e-197	AT2	RPL13
4.58367039172171e-199	1.02867020513377	0.462	0.328	1.54442190178671e-194	AT2	CHD2
1.20572003192372e-197	7.82431794721867	0.714	0.593	4.06255307556379e-193	AT2	ARF4
1.00525313646752e-196	26.5795974740745	0.97	0.959	3.38709991801365e-192	AT2	RPL14
3.32301742504224e-195	2.7489347876956	0.314	0.185	1.11965749119373e-190	AT2	FAM13A
3.00185317121898e-193	1.52579674185147	0.309	0.186	1.01144440751052e-188	AT2	LYRM5
6.08299342162843e-193	0.369105525777593	0.323	0.195	2.04960380348348e-188	AT2	TSPYL1
2.43607116196392e-191	44.8826834251613	0.855	0.739	8.20809817312124e-187	AT2	VAPA
4.64711323876599e-188	0.335288296996001	0.269	0.155	1.56579833466981e-183	AT2	PGS1
7.92507042406624e-186	0.644519408243471	0.332	0.208	2.67027322868488e-181	AT2	OGDH
2.61734970850264e-183	0.524528647535769	0.298	0.18	8.8188981078288e-179	AT2	PSMA3-AS1
5.72793991214836e-183	1.25312390491791	0.465	0.332	1.92997207399927e-178	AT2	ANAPC13
1.50595036271855e-181	0.723047215954237	0.426	0.295	5.07414915214388e-177	AT2	MCFD2
3.01032305628183e-181	13.5147315975642	0.296	0.441	1.0142982505836e-176	AT2	GLUD1
1.86660207280802e-180	0.349137946856454	0.256	0.145	6.28932902411935e-176	AT2	HSD17B8
1.96554259407381e-178	1.98416893725695	0.58	0.432	6.62269921647229e-174	AT2	RARRES3
1.17467805585733e-176	4.65795778370869	0.342	0.216	3.9579602414057e-172	AT2	BCL3
1.24843695616553e-176	0.386555771437515	0.331	0.211	4.20648348010413e-172	AT2	FBXW11
5.85623996618503e-176	2.39633566991633	0.32	0.201	1.97320149420638e-171	AT2	EXOSC7
9.449737532463e-172	0.274282149187565	0.296	0.179	3.18399456418808e-167	AT2	WDR6
2.63029415265353e-171	0.37717074860042	0.296	0.181	8.86251311795079e-167	AT2	CDK16
2.26129043677546e-170	1.75254628456263	0.263	0.154	7.61919199767123e-166	AT2	TNFRSF10B
3.33075378301736e-169	0.725779627748341	0.389	0.267	1.12226417964987e-164	AT2	DNAJB14
5.78061765076892e-169	0.62079560160088	0.34	0.22	1.94772131125008e-164	AT2	PRKRA
1.72503493607383e-168	0.770001347028983	0.37	0.245	5.81233271360718e-164	AT2	OSBPL9
7.96497365356819e-168	6.36334790881051	0.57	0.421	2.68371822283326e-163	AT2	CELF2
2.72319530009875e-166	419.98340167667	0.725	0.642	9.17553424415272e-162	AT2	IER2
3.29111507656878e-166	0.554108629960384	0.285	0.174	1.10890831389908e-161	AT2	NFATC3
2.05117530931101e-163	0.381806078327712	0.366	0.244	6.91123008719253e-159	AT2	C5orf24
1.2854870549239e-162	42.449242923833	0.9	0.866	4.33132008286059e-158	AT2	RPS29
1.82014541610957e-161	0.338230625002089	0.251	0.147	6.13279796503959e-157	AT2	ARSD
6.28806277038647e-160	0.443187685492676	0.529	0.402	2.11869986985402e-155	AT2	DDRGK1
1.70137892785511e-159	52.5481082100758	0.963	0.956	5.73262615951502e-155	AT2	RPS25
8.37763731108817e-159	12.6084321278619	0.32	0.204	2.82276111559805e-154	AT2	MIR22HG
1.31918675510919e-157	39.5638528416728	0.957	0.957	4.44486785266489e-153	AT2	RPL29
2.92482096610336e-156	1.60338018825462	0.437	0.315	9.85489176318865e-152	AT2	ABHD14B
8.86916068057084e-155	0.837976667407254	0.392	0.274	2.98837499971154e-150	AT2	VPS51
1.7924021430039e-154	0.365610563951047	0.251	0.149	6.03931978063735e-150	AT2	WIPF2
7.95682617719547e-154	0.402432368548108	0.379	0.266	2.68097301214424e-149	AT2	PEF1
3.13800304262034e-153	0.632323830351516	0.306	0.195	1.0573187451805e-148	AT2	EIF4EBP2
1.1315303535421e-150	0.456867539662373	0.28	0.174	3.81257837322475e-146	AT2	ATF7
3.09238632293254e-150	1.12142881614151	0.283	0.177	1.04194864764889e-145	AT2	ZMYND8
3.12710669212509e-149	2.49263545486104	0.581	0.464	1.05364732884463e-144	AT2	ESD
1.48473285879678e-148	0.304420319121392	0.304	0.195	5.00265889442987e-144	AT2	CLN3
8.59099870940627e-147	0.587381786331638	0.282	0.177	2.89465110514735e-142	AT2	ARAF
4.02499173986744e-146	10.3449286167424	0.365	0.252	1.35618071683093e-141	AT2	CHCHD7
