"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene_name"
"ENSG00000118849",0,0.593641280496559,0.373,0.038,0,"Neurons","RARRES1"
"ENSG00000121380",0,0.593599513012995,0.468,0.15,0,"Neurons","BCL2L14"
"ENSG00000132323",0,0.593591754426009,0.532,0.217,0,"Neurons","ILKAP"
"ENSG00000136044",0,0.59355316317591,0.612,0.314,0,"Neurons","APPL2"
"ENSG00000103174",0,0.593507360896421,0.354,0.027,0,"Neurons","NAGPA"
"ENSG00000163485",0,0.593468330315938,0.377,0.137,0,"Neurons","ADORA1"
"ENSG00000138286",0,0.59339699767597,0.456,0.125,0,"Neurons","FAM149B1"
"ENSG00000249898",0,0.593261345755331,0.442,0.102,0,"Neurons","MCPH1-AS1"
"ENSG00000151176",0,0.593166008848196,0.395,0.086,0,"Neurons","PLBD2"
"ENSG00000173153",0,0.59302532020898,0.394,0.046,0,"Neurons","ESRRA"
"ENSG00000115694",0,0.593012649707713,0.4,0.103,0,"Neurons","STK25"
"ENSG00000148158",0,0.592937482972216,0.566,0.242,0,"Neurons","SNX30"
"ENSG00000235652",0,0.592875073012218,0.485,0.151,0,"Neurons","EPM2A-DT"
"ENSG00000259834",0,0.592847286613352,0.311,0.008,0,"Neurons",NA
"ENSG00000119397",0,0.592680715443571,0.474,0.162,0,"Neurons","CNTRL"
"ENSG00000115825",0,0.592655874170187,0.455,0.128,0,"Neurons","PRKD3"
"ENSG00000125755",0,0.59264452786801,0.469,0.148,0,"Neurons","SYMPK"
"ENSG00000100478",0,0.592404675769104,0.467,0.13,0,"Neurons","AP4S1"
"ENSG00000128915",0,0.592365981718286,0.515,0.201,0,"Neurons","ICE2"
"ENSG00000148339",0,0.592161545059311,0.406,0.052,0,"Neurons","SLC25A25"
"ENSG00000119760",0,0.592010173179466,0.431,0.09,0,"Neurons","SUPT7L"
"ENSG00000097007",0,0.591945748200373,0.612,0.327,0,"Neurons","ABL1"
"ENSG00000100023",0,0.591862884773163,0.452,0.102,0,"Neurons","PPIL2"
"ENSG00000103351",0,0.591789699832493,0.405,0.056,0,"Neurons","CLUAP1"
"ENSG00000136319",0,0.591628788003522,0.38,0.049,0,"Neurons","TTC5"
"ENSG00000138750",0,0.591536723524207,0.477,0.151,0,"Neurons","NUP54"
"ENSG00000126861",0,0.591337083935839,0.609,0.364,0,"Neurons","OMG"
"ENSG00000173210",0,0.591163307744739,0.376,0.06,0,"Neurons","ABLIM3"
"ENSG00000167863",0,0.591162816290085,0.449,0.11,0,"Neurons","ATP5PD"
"ENSG00000151693",0,0.591158825813466,0.466,0.155,0,"Neurons","ASAP2"
"ENSG00000145293",0,0.591114672697781,0.443,0.123,0,"Neurons","ENOPH1"
"ENSG00000011485",0,0.591097336873675,0.422,0.089,0,"Neurons","PPP5C"
"ENSG00000230185",0,0.591029132585281,0.364,0.064,0,"Neurons","HSDL2-AS1"
"ENSG00000151065",0,0.591016268203321,0.444,0.119,0,"Neurons","DCP1B"
"ENSG00000144712",0,0.590912613592678,0.377,0.036,0,"Neurons","CAND2"
"ENSG00000104131",0,0.59069423564218,0.467,0.142,0,"Neurons","EIF3J"
"ENSG00000175711",0,0.590636585580312,0.368,0.027,0,"Neurons","B3GNTL1"
"ENSG00000198034",0,0.59057541036838,0.49,0.204,0,"Neurons","RPS4X"
"ENSG00000116288",0,0.590455031283266,0.445,0.149,0,"Neurons","PARK7"
"ENSG00000103154",0,0.59044206034711,0.291,0.019,0,"Neurons","NECAB2"
"ENSG00000187446",0,0.590164951181519,0.403,0.086,0,"Neurons","CHP1"
"ENSG00000226869",0,0.589855265348259,0.262,0.033,0,"Neurons","LHFPL3-AS1"
"ENSG00000111361",0,0.589811493495716,0.444,0.103,0,"Neurons","EIF2B1"
"ENSG00000196236",0,0.589747216180495,0.474,0.154,0,"Neurons","XPNPEP3"
"ENSG00000155229",0,0.589716679598829,0.469,0.156,0,"Neurons","MMS19"
"ENSG00000101911",0,0.589714913321047,0.299,0.021,0,"Neurons","PRPS2"
"ENSG00000184261",0,0.589507056346266,0.383,0.035,0,"Neurons","KCNK12"
"ENSG00000106484",0,0.589326732944416,0.365,0.033,0,"Neurons","MEST"
"ENSG00000203875",0,0.589315612851482,0.472,0.163,0,"Neurons","SNHG5"
"ENSG00000149090",0,0.588861375863084,0.309,0.138,0,"Neurons","PAMR1"
"ENSG00000267586",0,0.588670085566417,0.33,0.053,0,"Neurons","LINC00907"
"ENSG00000205090",0,0.588647979861818,0.383,0.033,0,"Neurons","TMEM240"
"ENSG00000153832",0,0.588572820534396,0.393,0.056,0,"Neurons","FBXO36"
"ENSG00000130560",0,0.588469708014262,0.407,0.091,0,"Neurons","UBAC1"
"ENSG00000163682",0,0.588424995326145,0.51,0.224,0,"Neurons","RPL9"
"ENSG00000253649",0,0.588083749701281,0.34,0.017,0,"Neurons","PRSS51"
"ENSG00000103489",0,0.58744231985046,0.48,0.231,0,"Neurons","XYLT1"
"ENSG00000130204",0,0.587170361380811,0.396,0.064,0,"Neurons","TOMM40"
"ENSG00000104635",0,0.587158252369664,0.321,0.026,0,"Neurons","SLC39A14"
"ENSG00000135916",0,0.587143984475951,0.487,0.206,0,"Neurons","ITM2C"
"ENSG00000236548",0,0.587133601437844,0.385,0.119,0,"Neurons","RNF217-AS1"
"ENSG00000005812",0,0.586981929472813,0.509,0.199,0,"Neurons","FBXL3"
"ENSG00000285117",0,0.586899906268079,0.396,0.089,0,"Neurons",""
"ENSG00000225826",0,0.586892989814474,0.332,0.005,0,"Neurons","LINC00626"
"ENSG00000174579",0,0.586726455845102,0.49,0.164,0,"Neurons","MSL2"
"ENSG00000162222",0,0.586550296583585,0.402,0.061,0,"Neurons","TTC9C"
"ENSG00000149273",0,0.586390998993636,0.564,0.276,0,"Neurons","RPS3"
"ENSG00000128482",0,0.586289752176874,0.343,0.022,0,"Neurons","RNF112"
"ENSG00000177640",0,0.586287479807311,0.375,0.101,0,"Neurons","CASC2"
"ENSG00000155749",0,0.58607145215062,0.357,0.033,0,"Neurons","FLACC1"
"ENSG00000104886",0,0.586058822242326,0.385,0.066,0,"Neurons","PLEKHJ1"
"ENSG00000176731",0,0.58594068995973,0.47,0.135,0,"Neurons","RBIS"
"ENSG00000090020",0,0.585928347389688,0.328,0.027,0,"Neurons","SLC9A1"
"ENSG00000090273",0,0.58591338354257,0.429,0.114,0,"Neurons","NUDC"
"ENSG00000226752",0,0.585714989278786,0.477,0.186,0,"Neurons","CUTALP"
"ENSG00000255052",0,0.585658166939485,0.365,0.077,0,"Neurons","FAM66D"
"ENSG00000007541",0,0.58562184976726,0.398,0.051,0,"Neurons","PIGQ"
"ENSG00000278053",0,0.585365333891965,0.443,0.106,0,"Neurons","DDX52"
"ENSG00000253368",0,0.58526651070852,0.323,0.013,0,"Neurons","TRNP1"
"ENSG00000104497",0,0.585189948446551,0.401,0.067,0,"Neurons","SNX16"
"ENSG00000159753",0,0.585181001488355,0.34,0.009,0,"Neurons","CARMIL2"
"ENSG00000116199",0,0.585154219593565,0.41,0.083,0,"Neurons","FAM20B"
"ENSG00000163864",0,0.584891769258079,0.367,0.102,0,"Neurons","NMNAT3"
"ENSG00000153037",0,0.584875637567877,0.443,0.12,0,"Neurons","SRP19"
"ENSG00000142065",0,0.584856955047643,0.493,0.179,0,"Neurons","ZFP14"
"ENSG00000108298",0,0.584639025243366,0.579,0.342,0,"Neurons","RPL19"
"ENSG00000138107",0,0.584625801444386,0.413,0.102,0,"Neurons","ACTR1A"
"ENSG00000142156",0,0.584582289201264,0.327,0.067,0,"Neurons","COL6A1"
"ENSG00000287694",0,0.584577952638753,0.264,0.057,0,"Neurons",""
"ENSG00000175756",0,0.584393912195906,0.415,0.117,0,"Neurons","AURKAIP1"
"ENSG00000065518",0,0.58436349370126,0.469,0.164,0,"Neurons","NDUFB4"
"ENSG00000153107",0,0.584226725831304,0.434,0.103,0,"Neurons","ANAPC1"
"ENSG00000119013",0,0.584168056229857,0.407,0.1,0,"Neurons","NDUFB3"
"ENSG00000179532",0,0.584102677269266,0.484,0.172,0,"Neurons","DNHD1"
"ENSG00000196072",0,0.584094082949858,0.395,0.07,0,"Neurons","BLOC1S2"
"ENSG00000103647",0,0.583934117605674,0.416,0.239,0,"Neurons","CORO2B"
"ENSG00000115241",0,0.583884855179045,0.43,0.1,0,"Neurons","PPM1G"
"ENSG00000177888",0,0.583831242795161,0.436,0.126,0,"Neurons","ZBTB41"
"ENSG00000287042",0,0.583792178356182,0.385,0.069,0,"Neurons",""
"ENSG00000171453",0,0.583262732791719,0.405,0.071,0,"Neurons","POLR1C"
"ENSG00000101464",0,0.583174357848442,0.525,0.206,0,"Neurons","PIGU"
"ENSG00000143641",0,0.583132373087267,0.564,0.238,0,"Neurons","GALNT2"
"ENSG00000272381",0,0.583081507031397,0.331,0.023,0,"Neurons","LINC02664"
"ENSG00000227486",0,0.583046036711485,0.487,0.206,0,"Neurons",""
"ENSG00000063978",0,0.58299806883217,0.423,0.083,0,"Neurons","RNF4"
"ENSG00000066654",0,0.582822694474982,0.445,0.117,0,"Neurons","THUMPD1"
"ENSG00000250959",0,0.582442791392919,0.409,0.07,0,"Neurons","GLUD1P3"
"ENSG00000226686",0,0.58229029155196,0.41,0.066,0,"Neurons","LINC01535"
"ENSG00000131013",0,0.582209128176728,0.478,0.156,0,"Neurons","PPIL4"
"ENSG00000170502",0,0.581822998072568,0.434,0.101,0,"Neurons","NUDT9"
"ENSG00000105948",0,0.581559402676715,0.369,0.039,0,"Neurons","TTC26"
"ENSG00000223768",0,0.581246030610158,0.383,0.042,0,"Neurons","LINC00205"
"ENSG00000120805",0,0.581190295054291,0.401,0.089,0,"Neurons","ARL1"
"ENSG00000165733",0,0.581159033201963,0.408,0.079,0,"Neurons","BMS1"
"ENSG00000072195",0,0.581066025562781,0.393,0.039,0,"Neurons","SPEG"
"ENSG00000083520",0,0.580959280307695,0.426,0.096,0,"Neurons","DIS3"
"ENSG00000136874",0,0.580841046117884,0.47,0.151,0,"Neurons","STX17"
"ENSG00000137574",0,0.580834966387331,0.424,0.096,0,"Neurons","TGS1"
"ENSG00000263766",0,0.580806322913673,0.439,0.107,0,"Neurons","KPNB1-DT"
"ENSG00000140044",0,0.580718385135826,0.39,0.057,0,"Neurons","JDP2"
"ENSG00000240086",0,0.580538780585252,0.267,0.013,0,"Neurons",""
"ENSG00000211450",0,0.580525765808988,0.379,0.08,0,"Neurons","SELENOH"
"ENSG00000233797",0,0.580521800003317,0.444,0.131,0,"Neurons","UFL1-AS1"
"ENSG00000100359",0,0.580496451321902,0.393,0.055,0,"Neurons","SGSM3"
"ENSG00000119321",0,0.580478718949231,0.456,0.131,0,"Neurons","FKBP15"
"ENSG00000158109",0,0.580446278656202,0.335,0.043,0,"Neurons","TPRG1L"
"ENSG00000105821",0,0.580331282356388,0.427,0.098,0,"Neurons","DNAJC2"
"ENSG00000162076",0,0.580308031111796,0.401,0.052,0,"Neurons","FLYWCH2"
"ENSG00000168003",0,0.580278645457821,0.444,0.145,0,"Neurons","SLC3A2"
"ENSG00000007202",0,0.580152114759915,0.382,0.072,0,"Neurons","BLTP2"
"ENSG00000165689",0,0.58006377605091,0.392,0.061,0,"Neurons","ENTR1"
"ENSG00000168405",0,0.580003504974554,0.434,0.115,0,"Neurons","CMAHP"
"ENSG00000164306",0,0.579782916702821,0.437,0.12,0,"Neurons","PRIMPOL"
"ENSG00000100605",0,0.579769113244975,0.535,0.244,0,"Neurons","ITPK1"
"ENSG00000169118",0,0.579569020565018,0.422,0.113,0,"Neurons","CSNK1G1"
"ENSG00000154889",0,0.579534435461044,0.423,0.124,0,"Neurons","MPPE1"
"ENSG00000100284",0,0.579443924673007,0.378,0.068,0,"Neurons","TOM1"
"ENSG00000118514",0,0.579402738420429,0.372,0.045,0,"Neurons","ALDH8A1"
"ENSG00000076356",0,0.579310107104004,0.393,0.094,0,"Neurons","PLXNA2"
"ENSG00000111684",0,0.579125631944755,0.387,0.098,0,"Neurons","LPCAT3"
"ENSG00000111877",0,0.579100330639087,0.469,0.166,0,"Neurons","MCM9"
"ENSG00000114742",0,0.578973096178621,0.455,0.138,0,"Neurons","WDR48"
"ENSG00000221978",0,0.578922085715809,0.515,0.192,0,"Neurons","CCNL2"
"ENSG00000081177",0,0.578749165620969,0.4,0.081,0,"Neurons","EXD2"
"ENSG00000255422",0,0.578693742978966,0.409,0.08,0,"Neurons",""
"ENSG00000120907",0,0.578556383834924,0.305,0.088,0,"Neurons","ADRA1A"
"ENSG00000160294",0,0.578437219623245,0.468,0.138,0,"Neurons","MCM3AP"
"ENSG00000116299",0,0.578314991603328,0.329,0.028,0,"Neurons","ELAPOR1"
"ENSG00000198952",0,0.578188634156412,0.415,0.099,0,"Neurons","SMG5"
"ENSG00000172301",0,0.578077013112281,0.369,0.058,0,"Neurons","COPRS"
"ENSG00000137944",0,0.578029016716992,0.458,0.138,0,"Neurons","KYAT3"
"ENSG00000084112",0,0.577935286435424,0.422,0.126,0,"Neurons","SSH1"
"ENSG00000165832",0,0.577819788164668,0.391,0.068,0,"Neurons","TRUB1"
"ENSG00000178913",0,0.577233575761295,0.418,0.127,0,"Neurons","TAF7"
"ENSG00000162032",0,0.57719131330566,0.465,0.143,0,"Neurons","SPSB3"
"ENSG00000239801",0,0.577189098546442,0.403,0.068,0,"Neurons","DENND6A-AS1"
"ENSG00000286218",0,0.57694528157156,0.288,0.004,0,"Neurons",""
"ENSG00000164073",0,0.576792339177566,0.423,0.09,0,"Neurons","MFSD8"
"ENSG00000004779",0,0.576774803772846,0.417,0.104,0,"Neurons","NDUFAB1"
"ENSG00000119285",0,0.576637412553261,0.41,0.086,0,"Neurons","HEATR1"
"ENSG00000254004",0,0.576620664061189,0.415,0.089,0,"Neurons","ZNF260"
"ENSG00000266967",0,0.5765964410727,0.389,0.055,0,"Neurons","AARSD1"
"ENSG00000205542",0,0.576500979712015,0.522,0.297,0,"Neurons","TMSB4X"
"ENSG00000103978",0,0.576483447392639,0.567,0.331,0,"Neurons","TMEM87A"
"ENSG00000189091",0,0.576440355629188,0.432,0.104,0,"Neurons","SF3B3"
"ENSG00000274070",0,0.576203320836092,0.381,0.074,0,"Neurons","CASTOR2"
"ENSG00000104450",0,0.576052132208179,0.372,0.055,0,"Neurons","SPAG1"
"ENSG00000163660",0,0.576037738885788,0.501,0.195,0,"Neurons","CCNL1"
"ENSG00000166333",0,0.57602779326094,0.441,0.113,0,"Neurons","ILK"
"ENSG00000015592",0,0.575844256247216,0.63,0.357,0,"Neurons","STMN4"
"ENSG00000127948",0,0.575791436460839,0.422,0.078,0,"Neurons","POR"
"ENSG00000065029",0,0.575782065856045,0.416,0.092,0,"Neurons","ZNF76"
"ENSG00000164172",0,0.57529060028412,0.393,0.062,0,"Neurons","MOCS2"
"ENSG00000140471",0,0.575282432297314,0.417,0.068,0,"Neurons","LINS1"
"ENSG00000115091",0,0.575104998966558,0.503,0.215,0,"Neurons","ACTR3"
"ENSG00000124523",0,0.575088128834061,0.412,0.087,0,"Neurons","SIRT5"
"ENSG00000160948",0,0.575027574415057,0.459,0.156,0,"Neurons","VPS28"
"ENSG00000158079",0,0.574909043443967,0.498,0.193,0,"Neurons","PTPDC1"
"ENSG00000118965",0,0.574807904712425,0.411,0.11,0,"Neurons","WDR35"
"ENSG00000183837",0,0.574674369809164,0.344,0.014,0,"Neurons","PNMA3"
"ENSG00000103423",0,0.57456116064813,0.39,0.066,0,"Neurons","DNAJA3"
"ENSG00000182473",0,0.574388509010853,0.455,0.143,0,"Neurons","EXOC7"
"ENSG00000052749",0,0.574207139561759,0.346,0.032,0,"Neurons","RRP12"
"ENSG00000107949",0,0.573927404292326,0.422,0.097,0,"Neurons","BCCIP"
"ENSG00000177542",0,0.573771602657157,0.358,0.017,0,"Neurons","SLC25A22"
"ENSG00000114982",0,0.573766225444819,0.458,0.138,0,"Neurons","KANSL3"
"ENSG00000134072",0,0.573692506989747,0.367,0.048,0,"Neurons","CAMK1"
"ENSG00000224699",0,0.573645841858863,0.428,0.098,0,"Neurons","LAMTOR5-AS1"
"ENSG00000129484",0,0.573608952190446,0.409,0.055,0,"Neurons","PARP2"
"ENSG00000225506",0,0.573456654307755,0.325,0.008,0,"Neurons","CYP4A22-AS1"
"ENSG00000198046",0,0.573412812456675,0.388,0.067,0,"Neurons","ZNF667"
"ENSG00000107938",0,0.573272539479261,0.439,0.121,0,"Neurons","EDRF1"
"ENSG00000173418",0,0.573175238602566,0.427,0.117,0,"Neurons","NAA20"
"ENSG00000180182",0,0.572737686181213,0.527,0.221,0,"Neurons","MED14"
"ENSG00000277443",0,0.572696792691184,0.507,0.188,0,"Neurons","MARCKS"
"ENSG00000146701",0,0.572490663764723,0.382,0.085,0,"Neurons","MDH2"
"ENSG00000067057",0,0.572423271815473,0.31,0.056,0,"Neurons","PFKP"
"ENSG00000243317",0,0.571966922574752,0.465,0.144,0,"Neurons","STMP1"
"ENSG00000132182",0,0.571945293838385,0.408,0.085,0,"Neurons","NUP210"
"ENSG00000168610",0,0.571917719608406,0.49,0.187,0,"Neurons","STAT3"
"ENSG00000061273",0,0.571802323239745,0.411,0.074,0,"Neurons","HDAC7"
"ENSG00000233058",0,0.571768407263423,0.357,0.031,0,"Neurons","ATP13A3-DT"
"ENSG00000013293",0,0.57142000226798,0.498,0.182,0,"Neurons","SLC7A14"
"ENSG00000258913",0,0.571279234054792,0.288,0.006,0,"Neurons","LINC02691"
"ENSG00000163913",0,0.571195715870741,0.403,0.09,0,"Neurons","IFT122"
"ENSG00000104824",0,0.571166425143392,0.46,0.146,0,"Neurons","HNRNPL"
"ENSG00000033030",0,0.571076638920757,0.438,0.113,0,"Neurons","ZCCHC8"
"ENSG00000106346",0,0.571071762701398,0.43,0.106,0,"Neurons","USP42"
"ENSG00000168116",0,0.57081999874846,0.399,0.078,0,"Neurons","KIAA1586"
"ENSG00000102547",0,0.570438259041766,0.45,0.181,0,"Neurons","CAB39L"
"ENSG00000184014",0,0.570424834452384,0.664,0.452,0,"Neurons","DENND5A"
"ENSG00000196455",0,0.570419835301439,0.413,0.096,0,"Neurons","PIK3R4"
"ENSG00000286803",0,0.570301514905354,0.452,0.124,0,"Neurons",""
"ENSG00000140612",0,0.570251634547739,0.465,0.149,0,"Neurons","SEC11A"
"ENSG00000137269",0,0.570245080168662,0.547,0.273,0,"Neurons","LRRC1"
"ENSG00000233783",0,0.570231839314144,0.353,0.101,0,"Neurons",""
"ENSG00000114054",0,0.57019341545736,0.498,0.182,0,"Neurons","PCCB"
"ENSG00000214900",0,0.570161559951573,0.332,0.027,0,"Neurons","LINC01588"
"ENSG00000162669",0,0.569989704461772,0.389,0.086,0,"Neurons","HFM1"
"ENSG00000136169",0,0.569952916379824,0.426,0.1,0,"Neurons","SETDB2"
"ENSG00000148399",0,0.569371493420052,0.386,0.072,0,"Neurons","DPH7"
"ENSG00000125944",0,0.569300471210201,0.535,0.238,0,"Neurons","HNRNPR"
"ENSG00000267265",0,0.569281028503623,0.345,0.014,0,"Neurons","GP6-AS1"
"ENSG00000197586",0,0.569119212219468,0.364,0.06,0,"Neurons","ENTPD6"
"ENSG00000129473",0,0.569068890911728,0.373,0.066,0,"Neurons","BCL2L2"
"ENSG00000258561",0,0.569048783841506,0.361,0.09,0,"Neurons",""
"ENSG00000101150",0,0.569046579290154,0.4,0.094,0,"Neurons","TPD52L2"
"ENSG00000174718",0,0.568965290182366,0.426,0.139,0,"Neurons","RESF1"
"ENSG00000127863",0,0.568919335066827,0.259,0.028,0,"Neurons","TNFRSF19"
"ENSG00000173409",0,0.568904735617189,0.398,0.065,0,"Neurons","ARV1"
"ENSG00000094975",0,0.568893681012743,0.497,0.203,0,"Neurons","SUCO"
"ENSG00000123684",0,0.568887623857172,0.829,0.539,0,"Neurons","LPGAT1"
"ENSG00000169599",0,0.568665595403289,0.389,0.091,0,"Neurons","NFU1"
"ENSG00000149547",0,0.568543168916492,0.411,0.103,0,"Neurons","EI24"
"ENSG00000172500",0,0.568469790353514,0.356,0.069,0,"Neurons","FIBP"
"ENSG00000163166",0,0.568068842024497,0.556,0.261,0,"Neurons","IWS1"
"ENSG00000110107",0,0.568031368921316,0.385,0.065,0,"Neurons","PRPF19"
"ENSG00000052723",0,0.567753150665227,0.386,0.061,0,"Neurons","SIKE1"
"ENSG00000197776",0,0.56770706611909,0.516,0.226,0,"Neurons","KLHDC1"
"ENSG00000104812",0,0.567631565926415,0.371,0.046,0,"Neurons","GYS1"
"ENSG00000135506",0,0.567595090282054,0.43,0.106,0,"Neurons","OS9"
"ENSG00000116337",0,0.567475526901672,0.383,0.052,0,"Neurons","AMPD2"
"ENSG00000103404",0,0.567351167837454,0.595,0.288,0,"Neurons","USP31"
"ENSG00000137941",0,0.567296559855941,0.929,0.657,0,"Neurons","TTLL7"
"ENSG00000138678",0,0.567252756002789,0.315,0.017,0,"Neurons","GPAT3"
"ENSG00000130640",0,0.567162393198009,0.413,0.112,0,"Neurons","TUBGCP2"
"ENSG00000187398",0,0.566883105512649,0.615,0.24,0,"Neurons","LUZP2"
"ENSG00000205707",0,0.566871176971492,0.427,0.124,0,"Neurons","ETFRF1"
"ENSG00000160058",0,0.566732166078188,0.458,0.139,0,"Neurons","BSDC1"
"ENSG00000134001",0,0.566592813389752,0.414,0.092,0,"Neurons","EIF2S1"
"ENSG00000132975",0,0.566586974710636,0.336,0.01,0,"Neurons","GPR12"
"ENSG00000119636",0,0.566565406260568,0.404,0.086,0,"Neurons","BBOF1"
"ENSG00000153944",0,0.566451999628353,0.754,0.428,0,"Neurons","MSI2"
"ENSG00000110048",0,0.566424820783065,0.407,0.093,0,"Neurons","OSBP"
"ENSG00000185900",0,0.566354684353278,0.398,0.071,0,"Neurons","POMK"
"ENSG00000286861",0,0.566240119713921,0.331,0.024,0,"Neurons",""
"ENSG00000189144",0,0.565956889303126,0.412,0.093,0,"Neurons","ZNF573"
"ENSG00000143748",0,0.565845302884138,0.454,0.144,0,"Neurons","NVL"
"ENSG00000102878",0,0.565839649742759,0.372,0.051,0,"Neurons","HSF4"
"ENSG00000131269",0,0.565836731482331,0.453,0.162,0,"Neurons","ABCB7"
"ENSG00000141378",0,0.565597844623642,0.453,0.13,0,"Neurons","PTRH2"
"ENSG00000095539",0,0.565275740351814,0.356,0.029,0,"Neurons","SEMA4G"
"ENSG00000282826",0,0.565168489643819,0.416,0.102,0,"Neurons","FRG1CP"
"ENSG00000115902",0,0.565077606869901,0.408,0.077,0,"Neurons","SLC1A4"
"ENSG00000132613",0,0.56503070167113,0.499,0.154,0,"Neurons","MTSS2"
"ENSG00000250938",0,0.56502346962356,0.498,0.236,0,"Neurons","MAD2L1-DT"
"ENSG00000008853",0,0.564965530593572,0.342,0.043,0,"Neurons","RHOBTB2"
"ENSG00000171310",0,0.564840606832856,0.609,0.255,0,"Neurons","CHST11"
"ENSG00000115526",0,0.564835977433746,0.354,0.048,0,"Neurons","CHST10"
"ENSG00000067141",0,0.564761438875644,0.713,0.565,0,"Neurons","NEO1"
"ENSG00000179240",0,0.564730461562749,0.383,0.046,0,"Neurons","GVQW3"
"ENSG00000068654",0,0.56473016732843,0.408,0.085,0,"Neurons","POLR1A"
"ENSG00000183308",0,0.564579726853338,0.4,0.071,0,"Neurons",""
"ENSG00000131263",0,0.564576881338522,0.374,0.072,0,"Neurons","RLIM"
"ENSG00000165672",0,0.564536222688754,0.392,0.087,0,"Neurons","PRDX3"
"ENSG00000134461",0,0.564369607984676,0.39,0.061,0,"Neurons","ANKRD16"
"ENSG00000102858",0,0.564216213015788,0.46,0.148,0,"Neurons","MGRN1"
"ENSG00000129518",0,0.564121116247174,0.43,0.11,0,"Neurons","EAPP"
"ENSG00000122203",0,0.563980753930671,0.367,0.059,0,"Neurons","KIAA1191"
"ENSG00000139826",0,0.563883225170892,0.397,0.068,0,"Neurons","ABHD13"
"ENSG00000132716",0,0.563867258646267,0.486,0.173,0,"Neurons","DCAF8"
"ENSG00000116752",0,0.563746890065387,0.383,0.067,0,"Neurons","BCAS2"
"ENSG00000109944",0,0.563720908671792,0.321,0.012,0,"Neurons","JHY"
"ENSG00000101109",0,0.563666202326275,0.496,0.172,0,"Neurons","STK4"
"ENSG00000231672",0,0.563617965201319,0.309,0.091,0,"Neurons","DIRC3"
"ENSG00000174521",0,0.563520395721211,0.291,0.029,0,"Neurons","TTC9B"
"ENSG00000100221",0,0.563483315902162,0.392,0.077,0,"Neurons","JOSD1"
"ENSG00000233098",0,0.563336091969796,0.327,0.037,0,"Neurons","CCDC144NL-AS1"
"ENSG00000175104",0,0.563265879049402,0.394,0.093,0,"Neurons","TRAF6"
"ENSG00000091317",0,0.563227705492553,0.358,0.072,0,"Neurons","CMTM6"
"ENSG00000137100",0,0.563006174294111,0.372,0.081,0,"Neurons","DCTN3"
"ENSG00000285219",0,0.562992328180962,0.324,0.055,0,"Neurons","HULC"
"ENSG00000145817",0,0.56297372657166,0.387,0.077,0,"Neurons","YIPF5"
"ENSG00000090316",0,0.562937128788356,0.398,0.085,0,"Neurons","MAEA"
"ENSG00000119812",0,0.562791883274676,0.399,0.104,0,"Neurons","FAM98A"
"ENSG00000149582",0,0.562646607076516,0.367,0.036,0,"Neurons","TMEM25"
"ENSG00000105254",0,0.562637247464055,0.484,0.233,0,"Neurons","TBCB"
"ENSG00000137513",0,0.562343940373328,0.453,0.145,0,"Neurons","NARS2"
"ENSG00000178222",0,0.562337142691129,0.284,0.014,0,"Neurons","RNF212"
"ENSG00000102316",0,0.562251066526744,0.35,0.095,0,"Neurons","MAGED2"
"ENSG00000137338",0,0.562250731997483,0.391,0.069,0,"Neurons","PGBD1"
"ENSG00000086232",0,0.562240323488926,0.412,0.109,0,"Neurons","EIF2AK1"
"ENSG00000103319",0,0.562041340125207,0.388,0.063,0,"Neurons","EEF2K"
"ENSG00000025800",0,0.561489377936167,0.413,0.108,0,"Neurons","KPNA6"
"ENSG00000205213",0,0.561447113802317,0.545,0.215,0,"Neurons","LGR4"
"ENSG00000100302",0,0.561413573706913,0.341,0.013,0,"Neurons","RASD2"
"ENSG00000287555",0,0.561411896326676,0.399,0.079,0,"Neurons",""
"ENSG00000111727",0,0.561149020373885,0.443,0.133,0,"Neurons","HCFC2"
"ENSG00000273748",0,0.561086122839013,0.427,0.147,0,"Neurons",""
"ENSG00000002016",0,0.561063979527359,0.438,0.121,0,"Neurons","RAD52"
"ENSG00000020922",0,0.561006545707911,0.404,0.108,0,"Neurons","MRE11"
"ENSG00000235888",0,0.560909145784977,0.314,0.006,0,"Neurons","LINC02940"
"ENSG00000101361",0,0.560600086649609,0.4,0.09,0,"Neurons","NOP56"
"ENSG00000084090",0,0.560494545259183,0.48,0.158,0,"Neurons","STARD7"
"ENSG00000119471",0,0.560489049759273,0.439,0.125,0,"Neurons","HSDL2"
"ENSG00000187605",0,0.560322792504458,0.426,0.199,0,"Neurons","TET3"
"ENSG00000154146",0,0.560270397689624,0.284,0.01,0,"Neurons","NRGN"
"ENSG00000100151",0,0.560230655501882,0.366,0.062,0,"Neurons","PICK1"
"ENSG00000163873",0,0.559813243241294,0.27,0.06,0,"Neurons","GRIK3"
